signal_id	pair	timestamp_utc	direction	entry_price	sl_price	tp_price	sl_pips	tp_pips	atr	m15_close_24h_ago	m15_close_12h_ago	m15_close_1h_ago	related_eur_usd_24h_change_pct	related_usd_jpy_24h_change_pct	related_gbp_usd_24h_change_pct	day_of_week	hour_utc	is_tokyo_session	is_london_session	is_ny_session
GBP_JPY_02115_20260202_060000	GBP_JPY	2026-02-02T06:00:00+00:00	short	211.808	212.08625	211.2515	27.83	55.65	0.1855	211.843	211.662	212.162	-0.5132	0.5912	-0.5126	0	6	1	0	0
GBP_JPY_02116_20260202_121500	GBP_JPY	2026-02-02T12:15:00+00:00	long	212.335	212.05182	212.90136	28.32	56.64	0.188786	211.838	212.437	212.119	-0.4731	0.3847	-0.3361	0	12	0	1	0
GBP_JPY_02117_20260202_154500	GBP_JPY	2026-02-02T15:45:00+00:00	short	211.902	212.10675	211.4925	20.47	40.95	0.1365	212.163	212.297	212.075	-0.769	0.5558	-0.6752	0	15	0	1	1
GBP_JPY_02118_20260202_200000	GBP_JPY	2026-02-02T20:00:00+00:00	long	212.495	212.23293	213.01914	26.21	52.41	0.174714	211.723	211.566	212.369	-0.8301	0.8206	-0.4464	0	20	0	0	1
GBP_JPY_02119_20260203_143000	GBP_JPY	2026-02-03T14:30:00+00:00	long	213.197	213.01721	213.55657	17.98	35.96	0.119857	212.119	212.747	212.961	-0.4498	0.6028	-0.0453	1	14	0	1	1
GBP_JPY_02120_20260203_171500	GBP_JPY	2026-02-03T17:15:00+00:00	long	213.367	213.10043	213.90014	26.66	53.31	0.177714	212.372	212.593	213.187	0.1755	0.0302	0.5496	1	17	0	0	1
GBP_JPY_02121_20260203_204500	GBP_JPY	2026-02-03T20:45:00+00:00	short	212.873	213.06661	212.48579	19.36	38.72	0.129071	212.478	212.811	213.267	0.2479	-0.0109	0.2015	1	20	0	0	1
GBP_JPY_02122_20260204_020000	GBP_JPY	2026-02-04T02:00:00+00:00	long	213.505	213.30196	213.91107	20.3	40.61	0.135357	212.595	212.975	213.409	0.0669	0.3576	0.1016	2	2	1	0	0
GBP_JPY_02123_20260204_030000	GBP_JPY	2026-02-04T03:00:00+00:00	long	213.838	213.60893	214.29614	22.91	45.81	0.152714	212.757	213.255	213.503	0.1024	0.4277	0.1498	2	3	1	0	0
GBP_JPY_02124_20260204_060000	GBP_JPY	2026-02-04T06:00:00+00:00	long	214.308	214.12864	214.66671	17.94	35.87	0.119571	212.78	213.41	214.094	0.2227	0.5585	0.2082	2	6	1	0	0
GBP_JPY_02125_20260204_094500	GBP_JPY	2026-02-04T09:45:00+00:00	long	214.538	214.38211	214.84979	15.59	31.18	0.103929	212.856	213.207	214.403	0.1413	0.6544	0.1343	2	9	0	1	0
GBP_JPY_02126_20260204_124500	GBP_JPY	2026-02-04T12:45:00+00:00	long	214.974	214.75125	215.4195	22.27	44.55	0.1485	212.919	213.181	214.738	0.2231	0.5182	0.4438	2	12	0	1	0
GBP_JPY_02127_20260204_160000	GBP_JPY	2026-02-04T16:00:00+00:00	short	214.304	214.55204	213.80793	24.8	49.61	0.165357	213.188	214.022	214.835	0.1985	0.3728	0.1383	2	16	0	0	1
GBP_JPY_02128_20260204_180000	GBP_JPY	2026-02-04T18:00:00+00:00	short	213.826	214.17379	213.13043	34.78	69.56	0.231857	213.41	214.308	214.297	-0.1312	0.5818	-0.3037	2	18	0	0	1
GBP_JPY_02129_20260205_044500	GBP_JPY	2026-02-05T04:45:00+00:00	short	213.68	213.88207	213.27586	20.21	40.41	0.134714	214.081	214.129	214.08	-0.3096	0.3961	-0.581	3	4	1	0	0
GBP_JPY_02130_20260205_110000	GBP_JPY	2026-02-05T11:00:00+00:00	short	213.34	213.61932	212.78136	27.93	55.86	0.186214	214.738	214.235	214.01	-0.2827	0.4379	-1.0461	3	11	0	1	0
GBP_JPY_02131_20260205_113000	GBP_JPY	2026-02-05T11:30:00+00:00	short	213.223	213.53179	212.60543	30.88	61.76	0.205857	214.651	214.235	213.856	-0.2827	0.4379	-1.0461	3	11	0	1	0
GBP_JPY_02132_20260205_150000	GBP_JPY	2026-02-05T15:00:00+00:00	short	212.892	213.29593	212.08414	40.39	80.79	0.269286	214.835	214.162	213.246	-0.0905	0.0741	-0.9312	3	15	0	1	1
GBP_JPY_02133_20260205_173000	GBP_JPY	2026-02-05T17:30:00+00:00	short	212.053	212.52732	211.10436	47.43	94.86	0.316214	214.163	213.646	212.857	-0.0424	0.1155	-0.9953	3	17	0	0	1
GBP_JPY_02134_20260205_234500	GBP_JPY	2026-02-05T23:45:00+00:00	short	212.397	212.57518	212.04064	17.82	35.64	0.118786	214.081	213.422	212.605	-0.2524	0.0848	-0.9231	3	23	0	0	0
GBP_JPY_02135_20260206_014500	GBP_JPY	2026-02-06T01:45:00+00:00	short	212.012	212.24289	211.55021	23.09	46.18	0.153929	214.101	213.887	212.429	-0.2093	-0.0656	-0.9124	4	1	1	0	0
GBP_JPY_02136_20260206_071500	GBP_JPY	2026-02-06T07:15:00+00:00	long	212.44	212.27982	212.76036	16.02	32.04	0.106786	213.669	212.647	212.326	0.0712	-0.1395	-0.3715	4	7	1	1	0
GBP_JPY_02137_20260206_074500	GBP_JPY	2026-02-06T07:45:00+00:00	long	212.705	212.54718	213.02064	15.78	31.56	0.105214	213.801	212.487	212.396	0.0712	-0.1395	-0.3715	4	7	1	1	0
GBP_JPY_02138_20260206_110000	GBP_JPY	2026-02-06T11:00:00+00:00	long	213.075	212.79386	213.63729	28.11	56.23	0.187429	213.34	212.607	212.85	0.0976	-0.1767	0.0826	4	11	0	1	0
GBP_JPY_02139_20260206_183000	GBP_JPY	2026-02-06T18:30:00+00:00	long	213.857	213.60918	214.35264	24.78	49.56	0.165214	212.62	212.399	213.577	0.0941	0.1192	0.4015	4	18	0	0	1
GBP_JPY_02140_20260209_000000	GBP_JPY	2026-02-09T00:00:00+00:00	short	213.522	213.70629	213.15343	18.43	36.86	0.122857	212.404	213.246	213.994	0.2852	0.2395	0.5115	0	0	1	0	0
GBP_JPY_02141_20260209_010000	GBP_JPY	2026-02-09T01:00:00+00:00	long	214.267	213.97557	214.84986	29.14	58.29	0.194286	212.419	213.331	213.525	0.4263	0.2883	0.6568	0	1	1	0	0
GBP_JPY_02142_20260209_030000	GBP_JPY	2026-02-09T03:00:00+00:00	short	213.237	213.76511	212.18079	52.81	105.62	0.352071	211.967	213.502	213.482	0.3437	-0.0198	0.4542	0	3	1	0	0
GBP_JPY_02143_20260209_160000	GBP_JPY	2026-02-09T16:00:00+00:00	short	212.273	212.64136	211.53629	36.84	73.67	0.245571	213.266	213.184	213.239	0.8231	-0.7982	0.2579	0	16	0	0	1
GBP_JPY_02144_20260209_204500	GBP_JPY	2026-02-09T20:45:00+00:00	long	213.428	213.179	213.926	24.9	49.8	0.166	213.856	213.113	213.225	0.8182	-0.7506	0.5538	0	20	0	0	1
GBP_JPY_02145_20260210_034500	GBP_JPY	2026-02-10T03:45:00+00:00	short	213.108	213.369	212.586	26.1	52.2	0.174	213.034	212.854	213.39	0.6782	-0.5727	0.6117	1	3	1	0	0
GBP_JPY_02146_20260210_044500	GBP_JPY	2026-02-10T04:45:00+00:00	short	212.75	213.01357	212.22286	26.36	52.71	0.175714	213.361	212.309	213.107	0.7962	-0.9335	0.6527	1	4	1	0	0
GBP_JPY_02147_20260210_071500	GBP_JPY	2026-02-10T07:15:00+00:00	short	212.208	212.46107	211.70186	25.31	50.61	0.168714	213.225	213.307	212.469	0.6237	-0.8326	0.4686	1	7	1	1	0
GBP_JPY_02148_20260210_120000	GBP_JPY	2026-02-10T12:00:00+00:00	short	212.126	212.38689	211.60421	26.09	52.18	0.173929	213.131	213.265	212.496	0.4224	-0.9874	0.4108	1	12	0	1	0
GBP_JPY_02149_20260210_154500	GBP_JPY	2026-02-10T15:45:00+00:00	short	211.729	212.02857	211.12986	29.96	59.91	0.199714	212.854	213.107	212.359	0.0134	-0.751	0.2234	1	15	0	1	1
GBP_JPY_02150_20260210_161500	GBP_JPY	2026-02-10T16:15:00+00:00	short	211.422	211.73411	210.79779	31.21	62.42	0.208071	212.338	213.161	212.043	-0.0302	-0.7827	0.2426	1	16	0	0	1
GBP_JPY_02151_20260210_170000	GBP_JPY	2026-02-10T17:00:00+00:00	short	210.932	211.32361	210.14879	39.16	78.32	0.261071	212.851	212.628	211.637	0.0176	-1.0523	-0.0263	1	17	0	0	1
GBP_JPY_02152_20260211_021500	GBP_JPY	2026-02-11T02:15:00+00:00	short	210.383	210.53589	210.07721	15.29	30.58	0.101929	213.677	212.274	210.637	-0.042	-1.2399	-0.3055	2	2	1	0	0
GBP_JPY_02153_20260211_023000	GBP_JPY	2026-02-11T02:30:00+00:00	short	210.155	210.32279	209.81943	16.78	33.56	0.111857	213.61	212.239	210.615	-0.042	-1.2399	-0.3055	2	2	1	0	0
GBP_JPY_02154_20260211_044500	GBP_JPY	2026-02-11T04:45:00+00:00	short	209.805	210.02154	209.37193	21.65	43.31	0.144357	212.75	211.158	210.089	-0.0453	-1.1302	-0.2578	2	4	1	0	0
GBP_JPY_02155_20260211_064500	GBP_JPY	2026-02-11T06:45:00+00:00	short	209.414	209.62786	208.98629	21.39	42.77	0.142571	212.415	210.811	209.838	0.0126	-1.2566	-0.1586	2	6	1	0	0
GBP_JPY_02156_20260211_080000	GBP_JPY	2026-02-11T08:00:00+00:00	short	209.104	209.34154	208.62893	23.75	47.51	0.158357	212.372	210.776	209.431	0.1017	-1.4594	-0.0088	2	8	1	1	0
GBP_JPY_02157_20260211_111500	GBP_JPY	2026-02-11T11:15:00+00:00	long	209.91	209.61932	210.49136	29.07	58.14	0.193786	212.37	210.53	209.658	0.0302	-1.3382	0.1997	2	11	0	1	0
GBP_JPY_02158_20260211_153000	GBP_JPY	2026-02-11T15:30:00+00:00	short	209.39	209.81214	208.54571	42.21	84.43	0.281429	211.914	210.085	210.176	-0.3629	-0.5996	-0.2895	2	15	0	1	1
GBP_JPY_02159_20260211_203000	GBP_JPY	2026-02-11T20:30:00+00:00	short	208.326	208.65814	207.66171	33.21	66.43	0.221429	210.765	209.282	208.677	-0.0849	-1.1586	-0.033	2	20	0	0	1
GBP_JPY_02160_20260212_030000	GBP_JPY	2026-02-12T03:00:00+00:00	short	208.449	208.75864	207.82971	30.96	61.93	0.206429	210.032	210.145	208.898	-0.1429	-0.7313	-0.0308	3	3	1	0	0
GBP_JPY_02161_20260212_040000	GBP_JPY	2026-02-12T04:00:00+00:00	short	208.236	208.59696	207.51407	36.1	72.19	0.240643	210.033	209.921	208.444	-0.2461	-0.7024	-0.1691	3	4	1	0	0
GBP_JPY_02162_20260212_081500	GBP_JPY	2026-02-12T08:15:00+00:00	long	208.846	208.53379	209.47043	31.22	62.44	0.208143	209.226	208.648	208.467	-0.4582	0.111	-0.3928	3	8	1	1	0
GBP_JPY_02163_20260212_134500	GBP_JPY	2026-02-12T13:45:00+00:00	long	209.252	208.99089	209.77421	26.11	52.22	0.174071	210.147	208.791	208.825	-0.1999	-0.1192	-0.306	3	13	0	1	1
GBP_JPY_02164_20260212_174500	GBP_JPY	2026-02-12T17:45:00+00:00	short	208.417	208.74582	207.75936	32.88	65.76	0.219214	209.434	207.956	209.087	0.2218	-0.6327	0.1482	3	17	0	0	1
GBP_JPY_02165_20260212_180000	GBP_JPY	2026-02-12T18:00:00+00:00	short	208.192	208.5595	207.457	36.75	73.5	0.245	209.325	207.84	208.95	-0.1044	-0.185	-0.1465	3	18	0	0	1
GBP_JPY_02166_20260213_030000	GBP_JPY	2026-02-13T03:00:00+00:00	long	208.619	208.29907	209.25886	31.99	63.99	0.213286	208.444	209.457	208.223	-0.117	0.2709	-0.1686	4	3	1	0	0
GBP_JPY_02167_20260213_093000	GBP_JPY	2026-02-13T09:30:00+00:00	long	208.923	208.64389	209.48121	27.91	55.82	0.186071	208.583	208.37	208.453	-0.1213	0.2424	-0.1342	4	9	0	1	0
GBP_JPY_02168_20260213_161500	GBP_JPY	2026-02-13T16:15:00+00:00	short	208.458	208.73154	207.91093	27.35	54.71	0.182357	209.118	208.47	208.628	-0.2053	0.0144	-0.2818	4	16	0	0	1
GBP_JPY_02169_20260216_000000	GBP_JPY	2026-02-16T00:00:00+00:00	short	208.135	208.33825	207.7285	20.32	40.65	0.1355	207.94	209.127	208.492	-0.0253	-0.0138	0.1822	0	0	1	0	0
GBP_JPY_02170_20260216_020000	GBP_JPY	2026-02-16T02:00:00+00:00	long	208.843	208.60257	209.32386	24.04	48.09	0.160286	208.223	208.581	208.477	-0.096	0.2193	0.1432	0	2	1	0	0
GBP_JPY_02171_20260216_111500	GBP_JPY	2026-02-16T11:15:00+00:00	long	209.481	209.28086	209.88129	20.01	40.03	0.133429	209.278	208.41	209.272	0.0329	0.0384	0.1608	0	11	0	1	0
GBP_JPY_02172_20260216_150000	GBP_JPY	2026-02-16T15:00:00+00:00	short	209.125	209.29011	208.79479	16.51	33.02	0.110071	208.564	208.744	209.289	-0.1651	0.1764	-0.0029	0	15	0	1	1
GBP_JPY_02173_20260217_010000	GBP_JPY	2026-02-17T01:00:00+00:00	long	209.348	209.21257	209.61886	13.54	27.09	0.090286	208.477	209.496	209.144	-0.1374	0.4941	-0.1451	1	1	1	0	0
GBP_JPY_02174_20260217_021500	GBP_JPY	2026-02-17T02:15:00+00:00	short	208.883	209.111	208.427	22.8	45.6	0.152	208.848	209.261	209.347	-0.1467	0.0575	-0.1562	1	2	1	0	0
GBP_JPY_02175_20260217_034500	GBP_JPY	2026-02-17T03:45:00+00:00	short	208.527	208.83354	207.91393	30.65	61.31	0.204357	208.767	209.039	208.627	-0.1753	0.081	-0.1957	1	3	1	0	0
GBP_JPY_02176_20260217_090000	GBP_JPY	2026-02-17T09:00:00+00:00	short	207.541	207.82139	206.98021	28.04	56.08	0.186929	209.085	209.225	208.091	-0.2529	-0.1709	-0.5937	1	9	0	1	0
GBP_JPY_02177_20260217_144500	GBP_JPY	2026-02-17T14:45:00+00:00	short	207.378	207.61168	206.91064	23.37	46.74	0.155786	209.227	208.627	207.714	-0.2143	-0.1982	-0.6861	1	14	0	1	1
GBP_JPY_02178_20260217_213000	GBP_JPY	2026-02-17T21:30:00+00:00	long	208.004	207.82743	208.35714	17.66	35.31	0.117714	209.226	207.493	207.92	-0.0515	-0.1525	-0.5194	1	21	0	0	1
GBP_JPY_02179_20260218_033000	GBP_JPY	2026-02-18T03:30:00+00:00	long	208.031	207.79936	208.49429	23.16	46.33	0.154429	208.853	207.314	207.726	0.016	0.1913	-0.426	2	3	1	0	0
GBP_JPY_02180_20260218_103000	GBP_JPY	2026-02-18T10:30:00+00:00	long	208.507	208.29507	208.93086	21.19	42.39	0.141286	207.71	207.83	208.325	-0.0819	0.6522	-0.1494	2	10	0	1	0
GBP_JPY_02181_20260218_161500	GBP_JPY	2026-02-18T16:15:00+00:00	long	208.85	208.63239	209.28521	21.76	43.52	0.145071	207.42	208.275	208.574	-0.0719	0.61	0.1191	2	16	0	0	1
GBP_JPY_02182_20260219_034500	GBP_JPY	2026-02-19T03:45:00+00:00	long	209.125	208.93204	209.51093	19.3	38.59	0.128643	208.036	208.622	208.723	-0.4364	0.9861	-0.4573	3	3	1	0	0
GBP_JPY_02183_20260219_051500	GBP_JPY	2026-02-19T05:15:00+00:00	long	209.236	209.01089	209.68621	22.51	45.02	0.150071	208.112	209.013	209.034	-0.4273	1.0013	-0.4575	3	5	1	0	0
GBP_JPY_02184_20260219_104500	GBP_JPY	2026-02-19T10:45:00+00:00	short	209.09	209.32721	208.61557	23.72	47.44	0.158143	208.525	208.988	209.374	-0.2527	0.7117	-0.4401	3	10	0	1	0
GBP_JPY_02185_20260219_123000	GBP_JPY	2026-02-19T12:30:00+00:00	short	208.76	209.03332	208.21336	27.33	54.66	0.182214	208.726	208.839	209.034	-0.3643	0.5819	-0.5735	3	12	0	1	0
GBP_JPY_02186_20260219_134500	GBP_JPY	2026-02-19T13:45:00+00:00	short	208.22	208.51121	207.63757	29.12	58.24	0.194143	208.634	208.742	208.668	-0.4555	0.5979	-0.7913	3	13	0	1	1
GBP_JPY_02187_20260219_231500	GBP_JPY	2026-02-19T23:15:00+00:00	long	208.761	208.63736	209.00829	12.36	24.73	0.082429	209.007	209.207	208.637	-0.0798	0.1072	-0.2053	3	23	0	0	0
GBP_JPY_02188_20260220_013000	GBP_JPY	2026-02-20T01:30:00+00:00	long	208.929	208.74011	209.30679	18.89	37.78	0.125929	208.868	208.392	208.549	-0.1714	0.331	-0.2616	4	1	1	0	0
GBP_JPY_02189_20260220_094500	GBP_JPY	2026-02-20T09:45:00+00:00	long	209.07	208.848	209.514	22.2	44.4	0.148	209.374	208.606	208.649	-0.4186	0.3349	-0.4782	4	9	0	1	0
GBP_JPY_02190_20260220_103000	GBP_JPY	2026-02-20T10:30:00+00:00	long	209.211	208.95439	209.72421	25.66	51.32	0.171071	209.143	208.709	208.747	-0.3415	0.4754	-0.3969	4	10	0	1	0
GBP_JPY_02191_20260220_154500	GBP_JPY	2026-02-20T15:45:00+00:00	long	209.59	209.3455	210.079	24.45	48.9	0.163	208.617	208.609	209.167	0.0323	0.326	0.1441	4	15	0	1	1
GBP_JPY_02192_20260223_000000	GBP_JPY	2026-02-23T00:00:00+00:00	short	208.813	208.972	208.495	15.9	31.8	0.106	208.667	209.181	209.159	0.1963	-0.0316	0.1879	0	0	1	0	0
GBP_JPY_02193_20260223_021500	GBP_JPY	2026-02-23T02:15:00+00:00	short	208.654	208.89614	208.16971	24.21	48.43	0.161429	208.826	209.233	208.885	0.5115	-0.6552	0.4866	0	2	1	0	0
GBP_JPY_02194_20260223_084500	GBP_JPY	2026-02-23T08:45:00+00:00	long	208.979	208.8065	209.324	17.25	34.5	0.115	208.649	209.196	208.794	0.5912	-0.4479	0.6083	0	8	1	1	0
GBP_JPY_02195_20260223_174500	GBP_JPY	2026-02-23T17:45:00+00:00	short	208.392	208.62643	207.92314	23.44	46.89	0.156286	209.057	208.516	208.949	0.0568	-0.2745	-0.0452	0	17	0	0	1
GBP_JPY_02196_20260223_230000	GBP_JPY	2026-02-23T23:00:00+00:00	long	208.77	208.59771	209.11457	17.23	34.46	0.114857	209.159	209.044	208.583	-0.0102	-0.28	0.0489	0	23	0	0	0
GBP_JPY_02197_20260223_233000	GBP_JPY	2026-02-23T23:30:00+00:00	long	208.823	208.66925	209.1305	15.38	30.75	0.1025	209.099	209.177	208.671	-0.0102	-0.28	0.0489	0	23	0	0	0
GBP_JPY_02198_20260224_020000	GBP_JPY	2026-02-24T02:00:00+00:00	long	208.877	208.68221	209.26657	19.48	38.96	0.129857	208.812	208.934	208.631	-0.3635	0.5232	-0.2417	1	2	1	0	0
GBP_JPY_02199_20260224_061500	GBP_JPY	2026-02-24T06:15:00+00:00	long	209.337	209.15968	209.69164	17.73	35.46	0.118214	208.55	208.428	209.176	-0.4331	0.5525	-0.2759	1	6	1	0	0
GBP_JPY_02200_20260224_090000	GBP_JPY	2026-02-24T09:00:00+00:00	long	209.881	209.63929	210.36443	24.17	48.34	0.161143	209.044	208.514	209.284	-0.373	1.0435	-0.3527	1	9	0	1	0
GBP_JPY_02201_20260224_093000	GBP_JPY	2026-02-24T09:30:00+00:00	long	210.236	209.94746	210.81307	28.85	57.71	0.192357	209.003	208.547	209.151	-0.373	1.0435	-0.3527	1	9	0	1	0
GBP_JPY_02202_20260224_171500	GBP_JPY	2026-02-24T17:15:00+00:00	long	210.734	210.48811	211.22579	24.59	49.18	0.163929	208.734	209.176	210.532	-0.1874	0.961	0.1467	1	17	0	0	1
GBP_JPY_02203_20260224_220000	GBP_JPY	2026-02-24T22:00:00+00:00	short	210.3	210.44036	210.01929	14.04	28.07	0.093571	208.583	210.397	210.41	-0.1154	0.7537	0.0422	1	22	0	0	0
GBP_JPY_02204_20260225_020000	GBP_JPY	2026-02-25T02:00:00+00:00	long	210.453	210.2775	210.804	17.55	35.1	0.117	208.877	210.32	210.383	-0.0865	0.5224	0.0682	2	2	1	0	0
GBP_JPY_02205_20260225_050000	GBP_JPY	2026-02-25T05:00:00+00:00	long	210.588	210.29004	211.18393	29.8	59.59	0.198643	209.124	210.556	210.292	0.1231	0.459	0.1816	2	5	1	0	0
GBP_JPY_02206_20260225_103000	GBP_JPY	2026-02-25T10:30:00+00:00	long	211.116	210.85436	211.63929	26.16	52.33	0.174429	210.395	210.387	210.645	0.0526	0.2232	0.2373	2	10	0	1	0
GBP_JPY_02207_20260225_110000	GBP_JPY	2026-02-25T11:00:00+00:00	long	211.361	211.07504	211.93293	28.6	57.19	0.190643	210.233	210.37	210.946	0.0017	0.4524	0.1333	2	11	0	1	0
GBP_JPY_02208_20260225_144500	GBP_JPY	2026-02-25T14:45:00+00:00	long	211.87	211.60332	212.40336	26.67	53.34	0.177786	210.259	210.208	211.748	0.0382	0.5132	0.2521	2	14	0	1	1
GBP_JPY_02209_20260226_001500	GBP_JPY	2026-02-26T00:15:00+00:00	short	211.716	211.87693	211.39414	16.09	32.19	0.107286	210.276	211.638	212.006	0.3109	0.3017	0.4677	3	0	1	0	0
GBP_JPY_02210_20260226_020000	GBP_JPY	2026-02-26T02:00:00+00:00	short	211.646	211.86586	211.20629	21.99	43.97	0.146571	210.457	211.76	211.902	0.3515	0.2049	0.4429	3	2	1	0	0
GBP_JPY_02211_20260226_101500	GBP_JPY	2026-02-26T10:15:00+00:00	short	211.144	211.36846	210.69507	22.45	44.89	0.149643	210.97	211.976	211.558	0.1069	-0.1919	0.0503	3	10	0	1	0
GBP_JPY_02212_20260226_150000	GBP_JPY	2026-02-26T15:00:00+00:00	long	211.504	211.32271	211.86657	18.13	36.26	0.120857	211.94	211.69	211.225	0.282	-0.3389	0.2095	3	15	0	1	1
GBP_JPY_02213_20260226_170000	GBP_JPY	2026-02-26T17:00:00+00:00	short	211.017	211.26621	210.51857	24.92	49.84	0.166143	211.67	211.463	211.505	-0.0186	-0.2104	-0.1411	3	17	0	0	1
GBP_JPY_02214_20260226_193000	GBP_JPY	2026-02-26T19:30:00+00:00	short	210.528	210.84032	209.90336	31.23	62.46	0.208214	211.977	211.338	210.863	-0.2651	0.0397	-0.7724	3	19	0	0	1
GBP_JPY_02215_20260227_151500	GBP_JPY	2026-02-27T15:15:00+00:00	short	209.914	210.13975	209.4625	22.58	45.15	0.1505	211.391	210.211	210.03	-0.122	0.0051	-0.6797	4	15	0	1	1
GBP_JPY_02216_20260227_213000	GBP_JPY	2026-02-27T21:30:00+00:00	long	210.232	210.08029	210.53543	15.17	30.34	0.101143	210.637	210.386	210.17	0.1907	-0.0711	-0.0482	4	21	0	0	1
GBP_JPY_02217_20260302_000000	GBP_JPY	2026-03-02T00:00:00+00:00	short	209.525	209.79896	208.97707	27.4	54.79	0.182643	210.359	210.271	210.413	-0.2018	0.0179	-0.5074	0	0	1	0	0
GBP_JPY_02218_20260302_083000	GBP_JPY	2026-03-02T08:30:00+00:00	short	210.016	210.22782	209.59236	21.18	42.36	0.141214	210.053	210.17	210.437	-0.6083	0.6473	-0.6504	0	8	1	1	0
GBP_JPY_02219_20260302_101500	GBP_JPY	2026-03-02T10:15:00+00:00	short	209.447	209.78943	208.76214	34.24	68.49	0.228286	210.533	210.443	209.673	-0.7375	0.5367	-1.0825	0	10	0	1	0
GBP_JPY_02220_20260302_134500	GBP_JPY	2026-03-02T13:45:00+00:00	long	210.508	210.19921	211.12557	30.88	61.76	0.205857	209.953	209.969	210.365	-0.567	0.6741	-0.4047	0	13	0	1	1
GBP_JPY_02221_20260302_163000	GBP_JPY	2026-03-02T16:30:00+00:00	long	211.2	210.85993	211.88014	34.01	68.01	0.226714	210.094	210.174	210.89	-0.6722	0.8369	-0.2788	0	16	0	0	1
GBP_JPY_02222_20260303_024500	GBP_JPY	2026-03-03T02:45:00+00:00	long	211.216	210.98436	211.67929	23.16	46.33	0.154429	210.073	210.816	210.861	-0.6971	0.6931	-0.1511	1	2	1	0	0
GBP_JPY_02223_20260303_064500	GBP_JPY	2026-03-03T06:45:00+00:00	short	210.651	210.85029	210.25243	19.93	39.86	0.132857	210.344	210.875	210.737	-0.8943	0.5577	-0.4093	1	6	1	0	0
GBP_JPY_02224_20260303_074500	GBP_JPY	2026-03-03T07:45:00+00:00	short	210.321	210.5055	209.952	18.45	36.9	0.123	210.382	211.099	210.651	-0.8474	0.3571	-0.3847	1	7	1	1	0
GBP_JPY_02225_20260303_090000	GBP_JPY	2026-03-03T09:00:00+00:00	short	209.921	210.13721	209.48857	21.62	43.24	0.144143	209.713	211.019	210.229	-0.6171	0.2701	-0.1953	1	9	0	1	0
GBP_JPY_02226_20260303_143000	GBP_JPY	2026-03-03T14:30:00+00:00	long	210.104	209.73629	210.83943	36.77	73.54	0.245143	210.78	211.006	209.789	-0.7758	0.1652	-0.5502	1	14	0	1	1
GBP_JPY_02227_20260303_170000	GBP_JPY	2026-03-03T17:00:00+00:00	short	209.343	209.72486	208.57929	38.19	76.37	0.254571	211.348	210.775	210.008	-0.9195	0.0691	-0.5242	1	17	0	0	1
GBP_JPY_02228_20260303_193000	GBP_JPY	2026-03-03T19:30:00+00:00	long	210.3	209.86736	211.16529	43.26	86.53	0.288429	211.04	210.404	210.074	-0.9977	0.3025	-0.6873	1	19	0	0	1
GBP_JPY_02229_20260304_031500	GBP_JPY	2026-03-04T03:15:00+00:00	short	209.869	210.19214	209.22271	32.31	64.63	0.215429	211.213	209.999	210.201	-0.8823	0.1914	-0.6264	2	3	1	0	0
GBP_JPY_02230_20260304_093000	GBP_JPY	2026-03-04T09:30:00+00:00	long	210.411	210.12407	210.98486	28.69	57.39	0.191286	210.002	210.558	209.977	-0.2388	0.0362	0.1747	2	9	0	1	0
GBP_JPY_02231_20260304_130000	GBP_JPY	2026-03-04T13:00:00+00:00	long	210.517	210.17371	211.20357	34.33	68.66	0.228857	209.592	210.538	210.211	0.3251	-0.293	0.6402	2	13	0	1	1
GBP_JPY_02232_20260304_180000	GBP_JPY	2026-03-04T18:00:00+00:00	short	209.833	210.14586	209.20729	31.29	62.57	0.208571	210.054	209.813	210.178	0.2956	-0.4813	0.2971	2	18	0	0	1
GBP_JPY_02233_20260305_020000	GBP_JPY	2026-03-05T02:00:00+00:00	short	209.664	209.83554	209.32093	17.15	34.31	0.114357	210.4	210.284	209.946	0.452	-0.6145	0.4089	3	2	1	0	0
GBP_JPY_02234_20260305_074500	GBP_JPY	2026-03-05T07:45:00+00:00	short	209.284	209.50514	208.84171	22.11	44.23	0.147429	209.836	209.732	209.529	-0.0043	-0.2367	-0.027	3	7	1	1	0
GBP_JPY_02235_20260305_093000	GBP_JPY	2026-03-05T09:30:00+00:00	long	209.776	209.54329	210.24143	23.27	46.54	0.155143	210.412	209.86	209.283	-0.0956	-0.1283	-0.1325	3	9	0	1	0
GBP_JPY_02236_20260305_110000	GBP_JPY	2026-03-05T11:00:00+00:00	long	209.841	209.556	210.411	28.5	57.0	0.19	210.169	210.095	209.603	0.1215	-0.0324	-0.0442	3	11	0	1	0
GBP_JPY_02237_20260305_141500	GBP_JPY	2026-03-05T14:15:00+00:00	long	210.343	210.07236	210.88429	27.06	54.13	0.180429	210.135	209.769	210.03	-0.0851	0.0839	0.1138	3	14	0	1	1
GBP_JPY_02238_20260305_180000	GBP_JPY	2026-03-05T18:00:00+00:00	short	209.855	210.13871	209.28757	28.37	56.74	0.189143	209.829	209.499	210.236	-0.4589	0.4084	-0.3651	3	18	0	0	1
GBP_JPY_02239_20260306_011500	GBP_JPY	2026-03-06T01:15:00+00:00	long	210.478	210.25354	210.92693	22.45	44.89	0.149643	209.96	210.03	210.21	-0.2432	0.3739	-0.0987	4	1	1	0	0
